Goalie,Season,Team,GP,TOI,SA,FA,Saves,GA,xGA,GSAx,GSAA,WAR,Sv%,xSv%,dSv%
Jonathan Bernier,14-15,TOR,58,3188.01666666667,1735,2498,1583,152,164.2569166673,12.2569166673,-3.91593119535116,5.61048817151822,0.9123919308357349,0.9053274255519885,0.0070645052837463584
Frederik Andersen,14-15,ANA,54,3104.53333333333,1436,2083,1313,123,128.86101135468,5.8610113546805,-0.43589463776614,3.63647199282793,0.9143454038997214,0.910263919669443,0.0040814842302784315
Cam Ward,14-15,CAR,51,3036.01666666667,1351,1956,1230,121,118.492451953724,-2.50754804627553,-5.69073374346941,1.73487170453387,0.9104367135455218,0.9122927816774804,-0.0018560681319585992
Sergei Bobrovsky,14-15,CBJ,51,3004.3,1632,2199,1498,134,126.451502524,-7.54849747599999,5.29291082950255,0.858630917926923,0.9178921568627451,0.9225174616887255,-0.0046253048259804475
Jimmy Howard,14-15,DET,53,2978.86666666667,1350,1827,1229,121,110.9941869436,-10.0058130564,-5.77608479177179,0.0649935710924395,0.9103703703703704,0.9177820837454815,-0.007411713375111151
Steve Mason,14-15,PHI,51,2897.95,1490,2027,1382,108,129.7119155722,21.7119155722,19.173061970563,6.88220472813819,0.9275167785234899,0.912945023105906,0.014571755417583931
Jonas Hiller,14-15,CGY,52,2879.06666666667,1376,2018,1263,113,118.011779161127,5.0117791611269,4.44304246409038,3.25781679314179,0.9178779069767442,0.9142356256096461,0.003642281367098099
Ondrej Pavelec,14-15,WPG,50,2843.7,1353,1858,1245,108,123.902581633675,15.902581633675,7.47996835313538,5.58845481389756,0.9201773835920177,0.908423812539782,0.011753571052235734
Henrik Lundqvist,14-15,NYR,46,2746.01666666667,1329,1859,1226,103,105.4941143701,2.49411437009999,10.431543193878,2.5075984241252,0.9224981188863808,0.9206214338825432,0.0018766850038375305
Brian Elliott,14-15,STL,46,2548.36666666667,1150,1616,1054,96,89.6161629299,-6.3838370701,2.15370554774995,0.397790769485206,0.9165217391304348,0.922072901800087,-0.0055511626696522764
Ryan Miller,14-15,VAN,45,2542.55,1198,1686,1091,107,106.034890775046,-0.965109224953736,-4.74944413373527,1.81303445136065,0.9106844741235393,0.9114900744782587,-0.0008056003547194379
Eddie Lack,14-15,VAN,41,2323.13333333333,1201,1618,1106,95,110.507042963728,15.5070429637278,7.5066090111719,5.2539791763586,0.9208992506244796,0.9079874746346978,0.012911775989781882
Devan Dubnyk,14-15,MIN,39,2307.76666666667,1064,1496,996,68,84.1573676015621,16.1573676015621,22.8135153937443,4.88707795747399,0.9360902255639098,0.92090472969778,0.015185495866129717
Jhonas Enroth,14-15,BUF,37,2207.1,1237,1742,1117,120,110.992257735735,-9.00774226426478,-14.420753249942,0.268312914021347,0.9029911075181891,0.9102730333583388,-0.007281925840149639
Michael Hutchinson,14-15,WPG,38,2138.45,986,1368,901,85,90.6528571829888,5.65285718298878,-0.843866373842218,2.86990338036224,0.9137931034482759,0.9080599825730337,0.005733120875242248
Craig Anderson,14-15,OTT,35,2101.1,1134,1530,1047,87,91.9456164195,4.9456164195,9.7880887749117,2.75030540244044,0.9232804232804233,0.9189192095066137,0.004361213773809602
Cam Talbot,14-15,NYR,36,2099.4,1038,1482,961,77,86.4808038268,9.4808038268,11.5943881378821,3.57077087141545,0.9258188824662813,0.9166851600897881,0.009133722376493236
Jake Allen,14-15,STL,37,2079.43333333333,909,1275,830,79,77.9160435574,-1.0839564426,-1.41589709312635,1.25588421662408,0.9130913091309131,0.9142837804649064,-0.0011924713339933612
Anton Khudobin,14-15,CAR,34,1931.55,875,1246,788,87,83.9406479789251,-3.05935202107487,-12.3178327354076,0.967583434124355,0.9005714285714286,0.9040678308812284,-0.003496402309799862
James Reimer,14-15,TOR,35,1770.15,1001,1345,908,93,91.1922018331998,-1.80779816680025,-7.56360064930635,1.36002462802606,0.9070929070929071,0.9088988992675328,-0.0018059921746256258
Karri Ramo,14-15,CGY,34,1742.63333333333,852,1187,777,75,74.5530787832915,-0.446921216708489,-2.28090684636264,1.32194137617872,0.9119718309859155,0.9124963864045874,-0.0005245554186719126
Curtis McElhinney,14-15,CBJ,32,1711.76666666667,949,1274,867,82,79.629682002,-2.370317998,-1.00185516103069,1.02626787185714,0.9135932560590094,0.9160909567945206,-0.0024977007355111436
Petr Mrazek,14-15,DET,29,1590.68333333333,768,1024,705,63,67.5562189835,4.5562189835,2.54960509623649,2.20871492879623,0.91796875,0.9120361731985677,0.005932576801432332
Ray Emery,14-15,PHI,31,1574.81666666667,758,1070,678,80,68.5326088152,-11.4673911848,-15.3039053867874,-1.03757384685433,0.8944591029023746,0.9095875873150396,-0.015128484412665011
Darcy Kuemper,14-15,MIN,31,1571.18333333333,719,1010,651,68,55.983233984069,-12.016766015931,-6.63259627058068,-1.38735614067851,0.9054242002781642,0.9221373658079708,-0.016713165529806617
Michal Neuvirth,14-15,BUF,27,1553.26666666667,941,1316,864,77,81.1860462688,4.1860462688,3.31533645255018,2.39161811327211,0.9181721572794899,0.9137236490235918,0.004448508255898043
Robin Lehner,14-15,OTT,25,1481.51666666667,779,1051,705,74,64.2511743022,-9.7488256978,-7.5115333724372,-0.768563713681159,0.9050064184852374,0.9175209572500642,-0.012514538764826777
Andrew Hammond,14-15,OTT,24,1410.98333333333,707,968,665,42,59.131983764,17.131983764,18.3431911497906,4.61135004352337,0.9405940594059405,0.9163621163168317,0.02423194308910881
Viktor Fasth,14-15,EDM,26,1342.73333333333,681,979,605,76,64.0832168093,-11.9167831907,-17.8759361060715,-1.21346613500451,0.8883994126284875,0.9058983600450808,-0.017498947416593302
John Gibson,14-15,ANA,23,1342.71666666667,674,926,616,58,54.8651487534926,-3.13485124650739,-0.473393444188289,0.401133926552355,0.913946587537092,0.9185977021461534,-0.004651114609061424
Alex Stalock,14-15,S.J,22,1240.41666666667,553,762,499,54,49.7352905147118,-4.26470948528817,-6.80087028877763,0.0737004910436068,0.9023508137432188,0.9100627657961813,-0.00771195205296249
Thomas Greiss,14-15,PIT,20,1164.63333333333,546,730,496,50,44.5096660332,-5.4903339668,-3.39832762689437,-0.275060272112605,0.9084249084249084,0.9184804651406593,-0.010055556715750869
Chad Johnson,14-15,NYI,19,1057.38333333333,488,688,434,54,42.8160630396358,-11.1839369603642,-12.3486884284331,-1.46722486239957,0.889344262295082,0.9122621659023856,-0.022917903607303614
Devan Dubnyk,14-15,ARI,19,1037.31666666667,561,804,514,47,49.2268160186,2.2268160186,0.881938097641502,1.38670510520325,0.9162210338680927,0.9122516648509804,0.003969369017112312
Dustin Tokarski,14-15,MTL,17,1011.4,509,693,463,46,46.0199851081,0.0199851081000019,-2.55631641408284,0.876286634673502,0.9096267190569745,0.9095874555833006,0.00003926347367388949
Carter Hutton,14-15,NSH,18,1011.4,450,650,406,44,38.2840939192,-5.7159060808,-5.59202826392393,-0.43901334628509,0.9022222222222223,0.9149242357351111,-0.012702013512888799
Niklas Backstrom,14-15,MIN,19,1005.96666666667,452,626,401,51,37.5138586817,-13.4861413183,-12.4213261673192,-2.03678909353938,0.8871681415929203,0.9170047374298672,-0.029836595836946866
Al Montoya,14-15,FLA,20,970.933333333333,453,652,404,49,40.2133487170169,-8.78665128298313,-10.3359751190168,-1.028109474295,0.891832229580574,0.9112288107792121,-0.019396581198638185
Keith Kinkaid,14-15,N.J,19,928.6,469,628,429,40,37.5266236361936,-2.47337636380643,0.0296416538214998,0.207292480343691,0.9147121535181236,0.9199858771083291,-0.0052737235902055035
Niklas Svedberg,14-15,BOS,18,906.983333333333,425,593,390,35,37.871196013,2.871196013,1.27419552851629,1.30277432198222,0.9176470588235294,0.9108913034988234,0.006755755324705959
Anders Lindback,14-15,BUF,16,895.8,542,745,501,41,40.6604211059,-0.339578894100001,5.26026817989607,0.701446262225265,0.9243542435424354,0.9249807728673431,-0.0006265293249076986
Calvin Pickard,14-15,COL,16,895.1,511,700,476,35,45.6231387129,10.6231387129,8.61438568252193,3.02914696802438,0.9315068493150684,0.9107179281547945,0.020788921160273977
Andrei Vasilevskiy,14-15,T.B,16,871.383333333333,415,571,381,34,34.1828523071,0.182852307099999,1.42068504549238,0.685122019769404,0.9180722891566265,0.9176316811877109,0.0004406079689156517
Scott Darling,14-15,CHI,14,837.033333333333,419,562,392,27,36.7679199422,9.7679199422,8.76208923870194,2.68706445525375,0.9355608591885441,0.9122484010926014,0.023312458095942734
Antti Raanta,14-15,CHI,14,794.816666666667,389,517,364,25,30.1020621409,5.1020621409,8.2015577896302,1.61006298116213,0.9357326478149101,0.9226168068357327,0.013115840979177396
Martin Jones,14-15,L.A,15,776.783333333333,307,448,278,29,28.1698235776,-0.830176422400001,-2.79722817116588,0.364753787526914,0.9055374592833876,0.9082416170110749,-0.002704157727687284
Reto Berra,14-15,COL,19,753.95,403,540,370,33,34.466496360366,1.46649636036597,1.39647246586368,0.952039080785613,0.9181141439205955,0.9144751951355682,0.0036389487850273516
Justin Peters,14-15,WSH,12,652.633333333333,294,431,259,35,27.086473185,-7.913526815,-9.90679179909697,-1.09900432966414,0.8809523809523809,0.9078691388265306,-0.02691675787414971
Jhonas Enroth,14-15,DAL,13,631.6,267,389,242,25,22.4740873211,-2.5259126789,-2.21127010326153,-0.0887017779957245,0.9063670411985019,0.9158273883104869,-0.009460347111985068
Evgeni Nabokov,14-15,T.B,11,556.933333333333,245,335,216,29,22.7924902195,-6.2075097805,-8.08899316591414,-0.832788761154933,0.8816326530612245,0.9069694276755103,-0.02533677461428574
Anders Lindback,14-15,DAL,10,523.416666666667,256,346,224,32,21.4150252396,-10.5849747604,-10.1501316345878,-1.75079982254083,0.875,0.9163475576578125,-0.041347557657812506
Rob Zepp,14-15,PHI,10,520.4,223,330,198,25,22.179587262,-2.820412738,-5.96671622856675,-0.154287511271926,0.8878923766816144,0.9005399674349777,-0.012647590753363303
Dan Ellis,14-15,FLA,8,488.7,221,307,202,19,16.7433973038,-2.2566026962,-0.137418325171531,-0.142443651204369,0.9140271493212669,0.9242380212497737,-0.010210871928506782
Martin Brodeur,14-15,STL,7,356.483333333333,169,222,152,17,13.4803327047,-3.5196672953,-2.57567283689588,-0.461636491791506,0.8994082840236687,0.9202347177236686,-0.020826433699999924
Jonas Gustavsson,14-15,DET,7,352.383333333333,168,236,153,15,14.7121331982,-0.2878668018,-0.661023885198269,0.220185825230108,0.9107142857142857,0.9124277785821429,-0.0017134928678571582
Joni Ortio,14-15,CGY,6,333.283333333333,153,220,139,14,12.8230734402707,-1.1769265597293,-0.941289609734136,0.0032375414150865,0.9084967320261438,0.9161890624818909,-0.007692330455747132
Ilya Bryzgalov,14-15,ANA,8,329.483333333333,150,207,127,23,11.9039132171,-11.0960867829,-10.1973427546413,-2.03520205095808,0.8466666666666667,0.9206405785526666,-0.07397391188599989
Richard Bachman,14-15,EDM,6,316.716666666667,168,239,153,15,16.7489860144,1.7489860144,-0.661023885198269,0.673796890485659,0.9107142857142857,0.9003036546761904,0.010410631038095253
Louis Domingue,14-15,ARI,7,307.75,158,232,144,14,14.9734544615,0.973454461500001,-0.514534368222181,0.482131557706819,0.9113924050632911,0.9052313008765822,0.006161104186708899
Michal Neuvirth,14-15,NYI,5,305.95,126,169,111,15,11.3433648981,-3.6566351019,-4.2457679138987,-0.530045396708828,0.8809523809523809,0.9099732944595238,-0.029020913507142865
Anton Forsberg,14-15,CBJ,5,256.2,149,180,129,20,14.0828223876,-5.9171776124,-7.2826938029437,-0.938707816831613,0.8657718120805369,0.9054844135060403,-0.03971260142550337
Matt Hackett,14-15,BUF,5,252.516666666667,155,226,137,18,12.4239224461,-5.5760775539,-4.77058751312935,-0.900650082712625,0.8838709677419355,0.9198456616380646,-0.03597469389612906
Jason LaBarbera,14-15,ANA,5,207.466666666667,99,131,90,9,6.8507279257,-2.1492720743,-0.550246218063265,-0.30807046010512,0.9090909090909091,0.9308007280232323,-0.021709818932323266
Mackenzie Skapski,14-15,NYR,2,119.083333333333,45,58,44,1,4.0394351522,3.0394351522,2.84079717360761,0.695841046972179,0.9777777777777777,0.9102347743955556,0.06754300338222219
Troy Grosenick,14-15,S.J,2,118.366666666667,58,87,55,3,5.1893846716,2.1893846716,1.95036080153869,0.54443906858828,0.9482758620689655,0.9105278504896551,0.0377480115793104
Marek Mazanec,14-15,NSH,2,105.733333333333,47,59,43,4,4.1392199512,0.1392199512,0.011499270212389,0.106816371114869,0.9148936170212766,0.9119314904000001,0.002962126621276484
Scott Clemmensen,14-15,N.J,3,101.583333333333,54,70,46,8,6.4093480633,-1.5906519367,-3.39104339167087,-0.202617628661743,0.8518518518518519,0.8813083691981481,-0.029456517346296285
Martin Brodeur,07-08,N.J,77,4645.21666666667,2089,2802,1921,168,176.557280039149,8.55728003914874,21.9304272111901,4.94572018698251,0.919578745811393,0.9154823934709675,0.004096352340425491
Evgeni Nabokov,07-08,S.J,77,4569.58333333333,1802,2510,1639,163,157.636016373004,-5.36398362699555,0.836586804482806,1.84111902886275,0.9095449500554939,0.9125216335332942,-0.002976683477800335
Ryan Miller,07-08,BUF,76,4449.48333333333,2093,2865,1896,197,178.060963930177,-18.9390360698229,-6.70589557059793,-0.470324512577242,0.9058767319636885,0.9149254830720607,-0.009048751108372222
Miikka Kiprusoff,07-08,CGY,76,4404.36666666667,2096,2823,1899,197,176.693749493313,-20.3062505066872,-6.43313765693895,-0.766185575623077,0.9060114503816794,0.9156995469974653,-0.009688096615785846
Henrik Lundqvist,07-08,NYR,72,4313.33333333333,1823,2532,1663,160,157.377914303511,-2.62208569648931,5.74589220009554,2.37920831648176,0.9122325836533187,0.9136709191971963,-0.0014383355438776224
Roberto Luongo,07-08,VAN,73,4243.58333333333,2029,2840,1861,168,182.649963429033,14.6499634290328,16.4752689380109,6.26415841871085,0.917200591424347,0.9099803038792346,0.007220287545112392
Tomas Vokoun,07-08,FLA,69,4034.83333333333,2213,2968,2033,180,186.967027964626,6.96702796462597,21.2044209757605,4.82259093364234,0.9186624491640307,0.915514221434873,0.003148227729157682
Cam Ward,07-08,CAR,69,3933.86666666667,1870,2629,1690,180,178.133508686559,-1.86649131344058,-9.98090048591405,2.91104411730039,0.9037433155080213,0.9047414392050487,-0.0009981236970273422
Vesa Toskala,07-08,TOR,66,3851.18333333333,1824,2570,1649,175,171.428798391733,-3.57120160826707,-9.16318849535148,2.45006810658908,0.9040570175438597,0.9060149131624271,-0.001957895618567407
Rick DiPietro,07-08,NYI,63,3708.06666666667,1778,2459,1604,174,170.750819794577,-3.24918020542304,-12.3454765047889,2.50133618956347,0.9021372328458943,0.9039646682820152,-0.00182743543612085
Manny Legace,07-08,STL,66,3675,1648,2388,1501,147,138.291325337085,-8.70867466291512,2.83501390332279,0.822676047338369,0.9108009708737864,0.9160853608391475,-0.005284389965361069
Marty Turco,07-08,DAL,62,3638.4,1543,2194,1403,140,146.245351760957,6.24535176095739,0.28848692525915,3.92976745919716,0.9092676604018146,0.9052201219954913,0.0040475384063233255
Martin Biron,07-08,PHI,62,3523.31666666667,1863,2528,1710,153,155.301123944911,2.30112394491096,16.382664382215,3.31566135848339,0.9178743961352657,0.9166392249356355,0.0012351711996301251
Tim Thomas,07-08,BOS,57,3345.15,1731,2265,1595,136,151.690855421994,15.6908554219938,21.3813161812207,5.90008034942078,0.9214326978625073,0.9123680789012166,0.009064618961290627
Niklas Backstrom,07-08,MIN,57,3341.76666666667,1602,2211,1471,131,126.093160458827,-4.90683954117311,14.6527258938854,1.35071968055451,0.918227215980025,0.9212901620107197,-0.00306294603069468
Jean-Sebastien Giguere,07-08,ANA,58,3316.23333333333,1508,2081,1391,117,126.6311312706,9.63113127059971,20.1063112659046,4.23886330540731,0.9224137931034483,0.916027101279443,0.006386691824005308
Martin Gerber,07-08,OTT,57,3204.06666666667,1619,2179,1474,145,149.970189985907,4.97018998590721,2.19835407128616,3.74590817958171,0.9104385423100679,0.9073686287919043,0.0030699135181636583
Ilya Bryzgalov,07-08,PHX,55,3173.1,1621,2321,1493,128,146.4066904199,18.4066904199,19.3801926803922,6.34044783113812,0.9210363972856261,0.9096812520543491,0.011355145231277008
Olie Kolzig,07-08,WSH,54,3162.4,1423,1945,1270,153,126.6030001766,-26.3969998234,-23.6218296210993,-2.89452570257989,0.8924806746310612,0.9110309204661982,-0.01855024583513698
Jose Theodore,07-08,COL,53,3034.31666666667,1367,1887,1244,123,124.631158776429,1.63115877642929,1.28668932393342,2.61819172788315,0.9100219458668617,0.9088287060889327,0.001193239777928956
Pascal Leclaire,07-08,CBJ,54,2990.1,1378,1818,1266,112,100.399207229106,-11.6007927708944,13.2868016740163,-0.447742615022295,0.918722786647315,0.9271413590499956,-0.008418572402680624
Nikolai Khabibulin,07-08,CHI,49,2836.2,1365,1744,1239,126,120.595686329806,-5.40431367019357,-1.89514928517256,1.1509859195827,0.9076923076923077,0.9116515118462959,-0.003959204153988205
Kari Lehtonen,07-08,ATL,48,2717.36666666667,1560,2045,1429,131,124.145643129793,-6.85435687020743,10.8341151026599,0.929282829295255,0.916025641025641,0.9204194595321841,-0.004393818506543079
Chris Mason,07-08,NSH,51,2695.78333333333,1278,1690,1148,130,106.640782314862,-23.3592176851384,-13.8051287812824,-2.66073543350363,0.8982785602503912,0.9165565083608278,-0.018277948110436593
Mathieu Garon,07-08,EDM,47,2673.66666666667,1359,1979,1241,118,119.8435790017,1.84357900170001,5.55933488750952,2.57207695501428,0.9131714495952906,0.9118148793217807,0.0013565702735098828
Johan Holmqvist,07-08,T.B,45,2478.01666666667,1129,1570,1005,124,93.2767438562831,-30.7232561437169,-21.3521051596775,-4.36478929082316,0.8901682905225864,0.9173810949014323,-0.02721280437884588
Jason LaBarbera,07-08,L.A,45,2428.95,1341,1855,1220,121,128.746884525733,7.74688452573309,0.922787405555752,3.90478350990688,0.9097688292319165,0.9039918832768582,0.005776945955058288
Carey Price,07-08,MTL,41,2419.68333333333,1282,1774,1179,103,116.973221811659,13.9732218116586,13.5585484369295,4.92064932150048,0.9196567862714509,0.9087572372763971,0.010899548995053743
Chris Osgood,07-08,DET,43,2411.03333333333,976,1329,892,84,85.7382005771328,1.73820057713283,4.73724124371545,1.92311669276462,0.9139344262295082,0.9121534830152328,0.0017809432142753545
Dominik Hasek,07-08,DET,41,2349.3,854,1191,770,84,78.9337450068,-5.0662549932,-6.35491391174898,0.450653117040482,0.9016393442622951,0.9075717271583138,-0.0059323828960187175
Dwayne Roloson,07-08,EDM,43,2346.9,1204,1602,1085,119,110.132531192117,-8.86746880788259,-9.53315731820349,0.272655024455813,0.9011627906976745,0.9085277980131918,-0.007365007315517369
Cristobal Huet,07-08,MTL,39,2270.8,1150,1641,1053,97,100.873681913526,3.87368191352621,7.5572002359352,2.62464123809332,0.9156521739130434,0.9122837548578034,0.0033684190552399906
Dan Ellis,07-08,NSH,44,2228.55,1147,1520,1060,87,93.1237954598651,6.12379545986511,17.2844423222762,2.9273952618022,0.9241499564080209,0.9188109891369964,0.005338967271024453
